ID,Name,FullName,URL,Description,Size(KB),IsFork,Created,Updated,Language,Forks,Topics,Mined,Selected,Manual Check,Reproducible/Simulation,Launch + Config (linked),Notes,Complete:,20
R821,Elektronik,dioram/Elektronik,https://github.com/dioram/Elektronik,Инструмент для тестирования и отладки SLAM. Tools for testing and debugging SLAM.,244500,FALSE,2019-07-02T09:30:51Z,2024-03-27T11:10:35Z,C#,7,"['ar', 'dioram', 'omw', 'onemoreworld', 'point-cloud', 'pointcloud', 'ros', 'ros2', 'slam', 'unity', 'vr']",yes,no,no,,,,,
R822,MARIO-COM,bharadwaj-chukkala/MARIO-COM,https://github.com/bharadwaj-chukkala/MARIO-COM,A ros2 based collection robot that can autonomously traverse through an unknown environment and collect target objects.,22085,FALSE,2022-11-21T00:39:49Z,2024-07-05T09:24:36Z,C++,2,"['autonomous-vehicles', 'collection', 'gazebo-ros', 'medical-robotics', 'path-planning', 'ros2-humble', 'rviz', 'slam']",yes,yes,MAYBE,,,,,
R823,ss22-ros2-perception,HBRS-SDP/ss22-ros2-perception,https://github.com/HBRS-SDP/ss22-ros2-perception,,60882,FALSE,2022-04-04T23:53:02Z,2022-09-10T12:54:56Z,Python,3,[],yes,yes,MAYBE,,,,,
R824,omo_r1-ros2,omorobot/omo_r1-ros2,https://github.com/omorobot/omo_r1-ros2,,15282,FALSE,2022-07-23T08:49:21Z,2024-06-08T01:18:53Z,Python,2,[],yes,yes,MAYBE,,,,,
R825,ros2_ouster_drivers-release,ros2-gbp/ros2_ouster_drivers-release,https://github.com/ros2-gbp/ros2_ouster_drivers-release,,624,FALSE,2020-06-16T13:24:52Z,2024-05-13T21:26:38Z,,3,[],yes,no,no,,,,,
R826,RPLIDAR_SLAMTEC,YahboomTechnology/RPLIDAR_SLAMTEC,https://github.com/YahboomTechnology/RPLIDAR_SLAMTEC,Slamtec RPLIDAR Lidar SLAM A1 A2 A3 S1 S2 MapperM2 support Mapping navigation for ROS robot,56910,FALSE,2021-12-09T07:20:36Z,2024-07-03T05:25:02Z,,9,"['jetson-nano', 'lidar', 'lidar-sensor-scanner', 'radar', 'raspberry-pi', 'ros-robot', 'ros2', 'slam-lidar', 'slamtec', 'slamtec-rplidar', 'tof', 'ugv']",yes,no,no,,,,,
R827,ros2launch_security-release,ros2-gbp/ros2launch_security-release,https://github.com/ros2-gbp/ros2launch_security-release,,291,FALSE,2021-08-11T20:56:26Z,2022-02-09T00:47:10Z,,3,[],yes,no,no,,,,,
R828,d2l-ros2,Jian-ros/d2l-ros2,https://github.com/Jian-ros/d2l-ros2,动手学ROS2系列教程,14857,FALSE,2021-08-30T19:11:32Z,2021-08-30T19:11:34Z,,2,[],yes,no,no,,,,,
R829,OpenManipulatorX_ROS2,hylander2126/OpenManipulatorX_ROS2,https://github.com/hylander2126/OpenManipulatorX_ROS2,ROS2 Humble packages to control Open Manipulator X,81797,FALSE,2023-11-08T18:16:23Z,2023-12-21T00:47:40Z,C++,2,[],yes,no,no,,,,,
R830,ROS2_TWO_WHEELED_ROBOT,hangcui1201/ROS2_TWO_WHEELED_ROBOT,https://github.com/hangcui1201/ROS2_TWO_WHEELED_ROBOT,,65993,FALSE,2019-10-23T02:13:41Z,2019-10-23T21:36:27Z,C++,2,[],yes,yes,MAYBE,,,,,
R831,my-ros2-codecov-exp,TommyChangUMD/my-ros2-codecov-exp,https://github.com/TommyChangUMD/my-ros2-codecov-exp,,292,FALSE,2022-12-07T05:06:36Z,2023-01-31T21:44:03Z,C++,2,[],yes,yes,MAYBE,,,,,
R832,micro_rtps_orangecube_ros2,KangneoungLee/micro_rtps_orangecube_ros2,https://github.com/KangneoungLee/micro_rtps_orangecube_ros2,PX4 software : 1.13.2 (manual compile) for orangecube,192,FALSE,2023-01-21T02:15:22Z,2023-04-15T17:29:57Z,Python,2,[],yes,no,no,,,,,
R833,docker-realtime,2b-t/docker-realtime,https://github.com/2b-t/docker-realtime,Guide on how to use Docker for real-time applications with Linux and the Ubuntu realtime-kernel/PREEMPT_RT patch with a focus on robotics with ROS and ROS 2,1526,FALSE,2022-03-30T20:33:15Z,2024-07-03T09:51:09Z,Shell,25,"['audio-development', 'control', 'docker', 'docker-compose', 'dockerfile', 'igh-ethercat-master', 'linux', 'linuxcnc', 'preempt-rt', 'real-time', 'real-time-operating-system', 'realtime', 'realtime-audio', 'realtime-kernel', 'robotics', 'ros', 'ros2', 'rtos', 'soem', 'ubuntu']",yes,no,no,,,,,
R834,error_resolution_diagnoser_ros2,ros-industrial/error_resolution_diagnoser_ros2,https://github.com/ros-industrial/error_resolution_diagnoser_ros2,,2178,FALSE,2020-09-16T05:36:23Z,2022-07-18T16:19:38Z,C++,2,[],yes,yes,MAYBE,,,,,
R835,robot_interface,RoboticsYY/robot_interface,https://github.com/RoboticsYY/robot_interface,ROS2 package to use robot native interface,206,FALSE,2019-09-17T05:54:24Z,2021-12-29T17:09:37Z,C++,2,[],yes,yes,MAYBE,,,,,
R836,lampo_description,muttistefano/lampo_description,https://github.com/muttistefano/lampo_description,Ros2 Gazebo simulation of multiple mobile manipulators,13098,FALSE,2022-05-20T20:53:41Z,2024-06-26T08:06:40Z,Python,2,"['gazebo', 'gz', 'mobile-manipulator', 'ros2']",yes,yes,MAYBE,,,,,
R837,objectlevel_fusion,icaropires/objectlevel_fusion,https://github.com/icaropires/objectlevel_fusion,"This repository was firstly developed when writing a bachelor's thesis and contributes to the fusion of data from multiple sensors (the perception ones) to get the best information from each sensor. It was implemented as ROS 2 C++ packages and has some python experiments interacting with CARLA, including some plotting results.",70163,FALSE,2020-11-28T00:30:11Z,2024-06-11T02:29:58Z,C++,4,"['autonomous-vehicles', 'carla-simulator', 'data-fusion', 'multisensor', 'perception', 'ros2', 'ros2-foxy', 'self-driving']",yes,no,no,,,,,
R838,Pronto_Estimator,CentroEPiaggio/Pronto_Estimator,https://github.com/CentroEPiaggio/Pronto_Estimator,ROS2 Pronto Floating Base System estimator implementation,266016,FALSE,2023-10-20T14:05:05Z,2024-05-25T13:38:28Z,Makefile,2,[],yes,yes,MAYBE,,,,,
R839,eigen3_cmake_module-release,ros2-gbp/eigen3_cmake_module-release,https://github.com/ros2-gbp/eigen3_cmake_module-release,Release repository for ros2/eigen3_cmake_module,189,FALSE,2019-08-06T22:38:54Z,2024-04-26T15:17:26Z,,2,[],yes,no,no,,,,,
R840,riptide_perception,osu-uwrt/riptide_perception,https://github.com/osu-uwrt/riptide_perception,ROS2 perception stack for the Riptide system,454266,FALSE,2022-12-15T22:48:41Z,2024-06-01T12:39:08Z,Python,2,[],yes,yes,MAYBE,,,,,
R841,rviz_birdeye_display,teamspatzenhirn/rviz_birdeye_display,https://github.com/teamspatzenhirn/rviz_birdeye_display,RViz2 plugin to render a birdeye-image in the 3D-view,425,FALSE,2021-11-10T21:04:33Z,2024-05-16T07:47:16Z,C++,2,"['ros', 'ros2', 'ros2-galactic', 'rviz', 'rviz-plugin', 'rviz-plugins', 'rviz2']",yes,no,no,,,,,
R842,rpl_workcell,AD-SDL/rpl_workcell,https://github.com/AD-SDL/rpl_workcell,Container for various workcells/workflows for the RPL,139031,FALSE,2022-07-29T17:12:31Z,2024-05-29T20:40:05Z,Python,2,"['ros2', 'workflow']",yes,no,no,,,,,
R843,nanosaur_simulations,rnanosaur/nanosaur_simulations,https://github.com/rnanosaur/nanosaur_simulations,👨‍💻 run nanosaur in a simulated world!,131513,FALSE,2022-03-12T18:44:20Z,2024-05-29T17:29:26Z,Python,2,"['gazebo', 'ignition', 'ignition-gazebo', 'isaac-sim', 'nanosaur', 'ros2']",yes,yes,MAYBE,,,,,
R844,halodi-robot-models,1x-technologies/halodi-robot-models,https://github.com/1x-technologies/halodi-robot-models,"Repository of Halodi robot models in urdf format with support for ROS2, Unity and IHMC Simulation Construction Set.",35789,FALSE,2019-05-06T09:48:33Z,2024-06-26T12:46:36Z,Python,2,[],yes,yes,MAYBE,,,,,
R845,septentrio_gnss_driver_ros2-release,ros2-gbp/septentrio_gnss_driver_ros2-release,https://github.com/ros2-gbp/septentrio_gnss_driver_ros2-release,,1004,FALSE,2023-03-20T23:31:16Z,2024-05-25T14:06:52Z,,2,[],yes,no,no,,,,,
R846,UR3e-ROS2-resources,tlpss/UR3e-ROS2-resources,https://github.com/tlpss/UR3e-ROS2-resources,Repository containing code for controlling the UR3e @ AIRO Ghent University using ROS2 and Moveit2,311,FALSE,2021-10-05T14:37:59Z,2024-06-26T01:05:43Z,C++,2,[],yes,no,no,,,,,
R847,ROS2_rUBot_mecanum_ws,manelpuig/ROS2_rUBot_mecanum_ws,https://github.com/manelpuig/ROS2_rUBot_mecanum_ws,,12437,FALSE,2023-10-13T07:38:13Z,2024-06-18T18:33:30Z,Python,2,[],yes,no,no,,,,,
R848,ros2cli_common_extensions-release,ros2-gbp/ros2cli_common_extensions-release,https://github.com/ros2-gbp/ros2cli_common_extensions-release,Release repository for https://github.com/ros2/ros2cli_common_extensions,213,FALSE,2020-07-13T16:45:08Z,2024-04-26T18:40:44Z,,2,[],yes,no,no,,,,,
R849,PX4_Swarm_Controller,artastier/PX4_Swarm_Controller,https://github.com/artastier/PX4_Swarm_Controller,The aim of this ROS2 package is to facilitate the implementation of a drone swarm controller through simulation on Gazebo.,7162,FALSE,2024-01-09T16:46:24Z,2024-06-17T13:08:06Z,C++,2,"['drone', 'gazebo', 'pixhawk', 'px4', 'px4-ros2', 'ros2', 'ros2-humble', 'swarm-robotics', 'uav']",yes,yes,MAYBE,,,,,
R850,tabletop-handybot,ycheng517/tabletop-handybot,https://github.com/ycheng517/tabletop-handybot,A low-cost AI powered robotic arm assistant that listens to your voice commands and can carry out a variety of tabletop tasks.,1308,FALSE,2024-04-29T12:30:26Z,2024-07-01T13:56:44Z,Python,2,"['ai', 'chatgpt', 'computer-vision', 'llm', 'robot-assistant', 'robotic-arm', 'robotics', 'ros2']",yes,yes,MAYBE,,,,,
R851,ros2_basic_test_and_example,JuFengWu/ros2_basic_test_and_example,https://github.com/JuFengWu/ros2_basic_test_and_example,this is a basic example and test for ros2,171,FALSE,2019-09-30T08:41:47Z,2020-04-24T12:53:41Z,C++,2,[],yes,yes,MAYBE,,,,,
R852,4WD-CAR-ROMA-ros2,Lenny-Lee-ustb/4WD-CAR-ROMA-ros2,https://github.com/Lenny-Lee-ustb/4WD-CAR-ROMA-ros2,,21581,FALSE,2023-05-30T13:51:38Z,2024-06-26T06:48:00Z,C++,2,[],yes,no,no,,,,,
R853,rc_common_msgs_ros2-release,ros2-gbp/rc_common_msgs_ros2-release,https://github.com/ros2-gbp/rc_common_msgs_ros2-release,,167,FALSE,2021-04-20T22:02:39Z,2022-02-09T00:17:38Z,,3,[],yes,no,no,,,,,
R854,rc_genicam_driver_ros2-release,ros2-gbp/rc_genicam_driver_ros2-release,https://github.com/ros2-gbp/rc_genicam_driver_ros2-release,,281,FALSE,2021-04-20T22:06:52Z,2024-06-07T14:09:10Z,,2,[],yes,no,no,,,,,
R855,robotic_processing_unit,ros-acceleration/robotic_processing_unit,https://github.com/ros-acceleration/robotic_processing_unit,"A robot-specific processing unit. Contains CPUs, FPGAs and GPUs and maps ROS efficiently to them for best performance.",3093,FALSE,2022-09-17T09:41:33Z,2024-07-02T01:44:24Z,,5,"['acceleration', 'cpu', 'fpga', 'gpu', 'hardware', 'hardware-acceleration', 'hardwareaccelerated', 'hardwareaccelerator', 'robotic-processing-unit', 'robotics', 'robots', 'ros', 'ros2', 'rpu']",yes,no,no,,,,,
R856,cugo_ros_control,CuboRex-Development/cugo_ros_control,https://github.com/CuboRex-Development/cugo_ros_control,CuGoをROSで制御するパッケージです,284,FALSE,2022-08-09T11:59:15Z,2024-07-03T13:07:52Z,Python,2,"['cugo', 'foxy', 'humble', 'noetic', 'ros', 'ros2']",yes,yes,MAYBE,,,,,
R857,rosmsg2-serialization,foxglove/rosmsg2-serialization,https://github.com/foxglove/rosmsg2-serialization,"ROS 2 (Robot Operating System) message serialization, for reading and writing bags and network messages",277,FALSE,2021-06-29T17:49:38Z,2024-06-06T21:40:21Z,TypeScript,4,"['deserialization', 'ros', 'ros2', 'rosmsg', 'rosmsg2', 'serde', 'serialization']",yes,no,no,,,,,
R858,study_ros,taehun-ryu/study_ros,https://github.com/taehun-ryu/study_ros,Repository for ROS2 Lecture Practice at Hanyang University.,311,FALSE,2023-07-26T08:01:50Z,2024-07-01T16:55:47Z,Python,2,[],yes,yes,MAYBE,,,,,
R859,laser_filters-release,ros2-gbp/laser_filters-release,https://github.com/ros2-gbp/laser_filters-release,Release repo for ROS2 versions of laser_filters.,332,FALSE,2021-10-13T22:04:56Z,2022-02-08T23:37:41Z,,3,[],yes,no,no,,,,,
R860,tb4desk,slowrunner/tb4desk,https://github.com/slowrunner/tb4desk,Desktop ROS2 setup for use with TurtleBot4lite robot,1699,FALSE,2022-11-16T16:21:07Z,2022-11-22T16:45:08Z,Python,2,[],yes,yes,MAYBE,,,,,
R861,pcl_msgs-release,ros2-gbp/pcl_msgs-release,https://github.com/ros2-gbp/pcl_msgs-release,Release repository for pcl_msgs package in ROS2,161,FALSE,2019-10-01T15:19:14Z,2022-02-09T00:08:54Z,,3,[],yes,no,no,,,,,
R862,phoenix-jetson,Nkyoku/phoenix-jetson,https://github.com/Nkyoku/phoenix-jetson,ROS2 package of phoenix-pcb and phoenix-firmware,319,FALSE,2021-08-04T14:02:22Z,2021-11-18T12:27:23Z,C++,2,[],yes,no,no,,,,,
R863,modulo,epfl-lasa/modulo,https://github.com/epfl-lasa/modulo,Modulo is an extension layer to ROS2 that adds interoperability support for epfl-lasa/control-libraries and provides a modular framework for application composition through custom component classes in both C++ and Python.,5053,FALSE,2019-09-03T08:56:30Z,2022-11-14T13:18:14Z,C++,4,"['aica', 'components', 'cpp', 'python', 'robotics', 'ros2', 'ros2-humble']",yes,no,no,,,,,
R864,i2c_pwm_board,vertueux/i2c_pwm_board,https://github.com/vertueux/i2c_pwm_board,"ROS2 Controller for the Adafruit 16 channel PWM servo I²C board, hat and similar PCA9685 based boards, provides absolute proportional PWM control as well as supports geometry_msgs/Twist.",195,FALSE,2022-08-06T19:58:44Z,2024-06-19T15:30:32Z,C++,3,"['cpp', 'i2c', 'i2c-bus', 'learn', 'pca9685', 'ros', 'ros2', 'ros2-humble']",yes,no,no,,,,,
R865,ROS2-for-Arduino-using-PySerial,jtmcg3/ROS2-for-Arduino-using-PySerial,https://github.com/jtmcg3/ROS2-for-Arduino-using-PySerial,just as it says - this is a pretty basic project so I can get used to ROS2 changes from ROS1,351,FALSE,2019-11-25T00:04:38Z,2021-01-21T22:50:47Z,Python,2,[],yes,no,no,,,,,
R866,ROS2-HAL-AdvancedNavigation-Spatial-GNSS,lapo5/ROS2-HAL-AdvancedNavigation-Spatial-GNSS,https://github.com/lapo5/ROS2-HAL-AdvancedNavigation-Spatial-GNSS,,435,FALSE,2021-06-29T12:47:59Z,2021-12-09T09:56:44Z,C,2,[],yes,yes,MAYBE,,,,,
R867,patient-monitoring,schofija/patient-monitoring,https://github.com/schofija/patient-monitoring,Patient Monitoring Robot,268814,FALSE,2022-10-21T20:06:57Z,2024-01-19T09:31:58Z,Python,3,"['realsense-camera', 'realsense-ros', 'robotics', 'ros2']",yes,yes,MAYBE,,,,,
R868,Apache-Spark-Structured-Streaming-Via-Docker-Compose,zekeriyyaa/Apache-Spark-Structured-Streaming-Via-Docker-Compose,https://github.com/zekeriyyaa/Apache-Spark-Structured-Streaming-Via-Docker-Compose,,436,FALSE,2022-04-16T15:15:53Z,2024-06-07T09:40:36Z,Python,11,"['apache', 'apache-cassandra', 'apache-kafka', 'apache-spark', 'cassandra', 'containerization', 'data-pipeline', 'date-engineer', 'docker', 'docker-image', 'dockerfile', 'ros', 'ros2', 'zookeeper']",yes,no,no,,,,,
R869,vue-ros-demo,ravijo/vue-ros-demo,https://github.com/ravijo/vue-ros-demo,Simple Demonstration of Vue + ROS Integration,304,FALSE,2022-08-15T10:31:20Z,2024-05-12T19:05:28Z,Vue,2,"['ros', 'ros2', 'vue', 'vue-ros-demo', 'vue3', 'vuejs']",yes,no,no,,,,,
R870,turtlebot_create,slgrobotics/turtlebot_create,https://github.com/slgrobotics/turtlebot_create,ROS2 Turtlebot based on old iRobot Create 1 platform,1596,FALSE,2023-01-18T20:08:12Z,2024-06-27T21:13:26Z,Python,2,[],yes,yes,MAYBE,,,,,
R871,musen,ichiro-its/musen,https://github.com/ichiro-its/musen,UDP and TCP socket communication package for ROS 2 project,569,FALSE,2021-03-25T11:55:01Z,2024-06-23T11:04:32Z,C++,3,"['broadcast', 'communication', 'musen', 'ros', 'ros2', 'socket', 'tcp', 'udp']",yes,no,no,,,,,
R872,ros2_v4l2_camera-release,ros2-gbp/ros2_v4l2_camera-release,https://github.com/ros2-gbp/ros2_v4l2_camera-release,,337,FALSE,2020-06-16T13:56:19Z,2024-05-05T10:19:55Z,,2,[],yes,no,no,,,,,
R873,visnet-docker,zp-yang/visnet-docker,https://github.com/zp-yang/visnet-docker,Docker configs for visnet simulation in ROS2 and Gazebo,37239,FALSE,2023-02-20T00:21:49Z,2023-02-20T00:29:31Z,Shell,2,[],yes,no,no,,,,,
R874,nps_uw_multibeam_sonar,forssea-robotics/nps_uw_multibeam_sonar,https://github.com/forssea-robotics/nps_uw_multibeam_sonar,"A ROS2 migration of the nps_uw_multibeam_sonar for the Blueview m450, Blueview p900, Oculus m1200d and Seabat f50 multibeam sonars.",92092,FALSE,2022-04-25T15:07:11Z,2024-05-07T10:32:43Z,C++,3,[],yes,yes,MAYBE,,,,,
R875,middleware,5G-ERA/middleware,https://github.com/5G-ERA/middleware,Middleware for orchestration and lifecycle management of the could-native robotic applications,19513,FALSE,2021-01-07T17:04:20Z,2024-06-20T09:40:21Z,C#,3,"['cloud-native', 'cloudrobotics', 'kubernetes', 'orchestration', 'ros1', 'ros2']",yes,no,no,,,,,
R876,robotics_software_engineer,Robotisim/robotics_software_engineer,https://github.com/Robotisim/robotics_software_engineer,"Curated Learning Path for Robotics Software Engineer . Theory , Programming and Research",1030,FALSE,2023-11-01T06:58:26Z,2024-06-11T05:33:36Z,Makefile,8,"['computer', 'cpp17', 'drones', 'gazebo', 'mobile-robots', 'moveit2', 'opencv', 'pcl', 'robotic-arm', 'robotics', 'ros2', 'rviz2']",yes,yes,MAYBE,,,,,
R877,wrapyfi,modular-ml/wrapyfi,https://github.com/modular-ml/wrapyfi,Python Wrapper for Message-Oriented and Robotics Middleware,52654,FALSE,2020-11-25T17:01:35Z,2024-06-07T12:03:28Z,Python,5,"['0mq', 'distributed-computing', 'middleware', 'parallel-computing', 'python', 'robotics', 'ros', 'ros-galactic', 'ros-humble', 'ros-noetic', 'ros2', 'wrapper', 'yarp', 'zeromq']",yes,no,no,,,,,
R878,docker-for-robotics,2b-t/docker-for-robotics,https://github.com/2b-t/docker-for-robotics,Collection of best practices when working with Docker/Docker-Compose and the Robot Operating System (ROS/ROS 2) in simulation as well as with real-hardware with real-time requirements,4375,FALSE,2023-02-05T11:31:22Z,2024-07-05T03:19:05Z,Dockerfile,11,"['best-practice', 'best-practices', 'docker', 'docker-compose', 'dockerfile', 'graphic-user-interface', 'gui', 'guide', 'guidelines', 'network', 'real-time', 'robot', 'robot-operating-system', 'robotics', 'ros', 'ros-noetic', 'ros2', 'ros2-humble', 'tutorial', 'wsl2']",yes,no,no,,,,,
R879,delivery_bot,AnukritiSinghh/delivery_bot,https://github.com/AnukritiSinghh/delivery_bot,This repo contains code in ROS2 for a service bot,34157,FALSE,2022-12-02T00:53:21Z,2022-12-16T02:48:41Z,Python,2,[],yes,yes,MAYBE,,,,,
R880,gazebo-sim-jumpstart,dasc-lab/gazebo-sim-jumpstart,https://github.com/dasc-lab/gazebo-sim-jumpstart,Jumping point for sims in gazebo using ros2 and px4,77957,FALSE,2022-10-07T19:35:20Z,2022-10-07T22:33:06Z,Jinja,2,[],yes,no,no,,,,,
R881,scenario_execution,IntelLabs/scenario_execution,https://github.com/IntelLabs/scenario_execution,Scenario Execution for Robotics,14416,FALSE,2024-01-29T18:42:42Z,2024-07-05T08:40:58Z,Python,2,"['gazebo', 'robotics', 'robotics-simulation', 'ros2', 'scenario', 'scenario-testing', 'simulation']",yes,yes,yes,yes,yes,,,
R882,cdr,foxglove/cdr,https://github.com/foxglove/cdr,Common Data Representation serialization and deserialization library,181,FALSE,2021-06-25T22:13:36Z,2024-07-03T14:36:30Z,TypeScript,3,"['cdr', 'dds', 'deserialization', 'omg-dds', 'ros2', 'rtps', 'serde', 'serialization', 'typescript']",yes,no,no,,,,,
R883,rosbot-autonomy,husarion/rosbot-autonomy,https://github.com/husarion/rosbot-autonomy,Autonomous navigation & mapping for ROSbot 2R / 2 PRO,16696,FALSE,2023-02-06T12:43:35Z,2024-01-25T15:12:13Z,Just,4,"['nav2', 'ros2', 'rosbot2', 'slam']",yes,no,no,,,,,
R884,seeker_swarm,vinay06vinay/seeker_swarm,https://github.com/vinay06vinay/seeker_swarm,Swarm Robots For Locating Lost Objects In The Warehouse using ROS2,3175,FALSE,2023-12-12T02:49:47Z,2023-12-12T20:05:02Z,C++,2,[],yes,yes,MAYBE,,,,,
R885,off_highway_sensor_drivers,bosch-engineering/off_highway_sensor_drivers,https://github.com/bosch-engineering/off_highway_sensor_drivers,"This project provides ROS drivers for Bosch Off-Highway sensor systems. (Radar Off-Highway Premium, Radar OHW, General Purpose Radar Off-Highway (GPR), Ultrasonic Sensor System OHW Entry & Premium)",317,FALSE,2023-01-12T10:12:22Z,2024-07-01T13:18:44Z,C++,12,"['agriculture', 'agv', 'amr', 'automation', 'autonomous-mobile-robotics', 'autonomous-mobile-robots', 'construction', 'driver', 'high-imaging-radar', 'mobile-machines', 'off-highway', 'radar', 'radar-off-highway', 'ros2', 'surround-sensing', 'ultrasonic', 'ultrasonic-sensor', 'ultrasonic-sensor-system-ohw-entry', 'ultrasonic-sensor-system-ohw-premium']",yes,yes,MAYBE,,,,,
R886,vitis_common,ros-acceleration/vitis_common,https://github.com/ros-acceleration/vitis_common,Common code for working with Vitis™ Unified Software Platform in ROS 2.,552,FALSE,2021-09-01T16:51:07Z,2022-02-15T08:45:54Z,C++,6,"['fpga', 'hardware', 'hardware-acceleration', 'robotics', 'ros2', 'vitis', 'xilinx']",yes,no,no,,,,,
R887,vortex-auv-simulator,vortexntnu/vortex-auv-simulator,https://github.com/vortexntnu/vortex-auv-simulator,An extension of the UUV-Simulator for use with Vortex NTNUs autonomous vessels,40014,FALSE,2019-04-03T16:30:43Z,2024-07-01T13:05:42Z,C++,11,"['autonomous', 'autonomous-robots', 'auv', 'doppler-velocity-log', 'gazebo', 'manta', 'robosub', 'robots', 'ros', 'ros2', 'sonar', 'underwater-robotics', 'unity', 'unreal', 'uuv-simulation', 'uuv-simulator', 'vortex-auv']",yes,yes,yes,yes,yes,,,
R888,Temi-ROS,jason19970210/Temi-ROS,https://github.com/jason19970210/Temi-ROS,TAIROA ROS-based 機器人創新應用提案,137746,FALSE,2020-08-09T13:26:59Z,2023-10-18T13:16:19Z,JavaScript,2,"['ros', 'ros2', 'temi']",yes,no,no,,,,,
R889,l3xz_sweep_scanner,107-systems/l3xz_sweep_scanner,https://github.com/107-systems/l3xz_sweep_scanner,ROS driver for Scanse Sweep 360° 2D LIDAR.,324,FALSE,2022-04-08T05:31:39Z,2024-03-19T15:05:20Z,C++,2,"['l3xz', 'laserscan', 'ros2']",yes,yes,MAYBE,,,,,
